conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment_label
1836887754371911752,Thu Sep 19 22:22:48 +0000 2024,4,@Archaeologuy It s equivalent to everyone on the other side thinking that it accomplishes anything in the global fight to stop climate change ,1836893733067112760,,Archaeologuy,en,"Alberta, Canada",0,0,0,https://x.com/vykodyn1/status/1836893733067112760,154530230,vykodyn1,negative
1836893706621759517,Thu Sep 19 22:22:42 +0000 2024,0,Over 222 million kids are missing out on quality education due to crisis climate change and more. @SamanthaJPower will you step up for them by supporting @EduCannotWait? As humanitarian budgets shrink they need urgent funds to reach those in need. Their future can't wait.,1836893706621759517,,,en,Pretoria ,0,0,0,https://x.com/Mickey78000721/status/1836893706621759517,1204327217620230145,Mickey78000721,negative
1836751718404567512,Thu Sep 19 22:22:25 +0000 2024,0,@TulsiGabbardrep Yes. The Ketchup Man John Kerry is a fake Vietnam hero and a discredited climate-change hoaxster impervious to the impending reality of nuclear war that could destroy the planet. By the way Ketchup is poison don t use it.,1836893636170035621,,TulsiGabbardrep,en,,0,0,0,https://x.com/FTorre18/status/1836893636170035621,1598543531601268736,FTorre18,negative
1836329333050479080,Thu Sep 19 22:22:14 +0000 2024,1,@nogulagsagain @adambandt. Could you please explain how a fake climate change could possibly be the cause of the malfunctioning beepers and walk-in talkies etc. your response would be greatly entertaining,1836893590309761459,,nogulagsagain,en,"Victoria, Australia",0,0,0,https://x.com/GrantMassey134/status/1836893590309761459,1313650644067246080,GrantMassey134,positive
1836893587277070710,Thu Sep 19 22:22:13 +0000 2024,0,Lost in translation: What spirituality and Einstein s theory of time have to do with misunderstandings about climate change https://t.co/txWdZjlIDR vía @ConversationUS,1836893587277070710,,,en,Ciudad Autónoma de Buenos Aire,0,0,0,https://x.com/ccionuomision/status/1836893587277070710,1033084697738391552,ccionuomision,negative
1836690241190539483,Thu Sep 19 22:22:01 +0000 2024,0,@Kirstystroud23 @LeoHickman And here I thought fucking someone's brains out was a metaphor yet it appears to have happened to your climate change-denying ass in a very literal sense!,1836893537582960742,,Kirstystroud23,en,he/him but idc tbh,0,5,0,https://x.com/fengels1848/status/1836893537582960742,1590026200704946177,fengels1848,negative
1836893448177340613,Thu Sep 19 22:21:40 +0000 2024,0,THE GLOBALIST GREAT CLIMATE CHANGE SWINDLE CONTINUES! (in spite of the info that I post here!) https://t.co/EKDf90oxNA,1836893448177340613,https://pbs.twimg.com/media/GX3018faUAEt5O1.jpg,,en,,0,0,0,https://x.com/SakeyRoss54001/status/1836893448177340613,1811281014477717504,SakeyRoss54001,negative
1836561477706321992,Thu Sep 19 22:21:30 +0000 2024,0,@dom_lucre Climate change is old greedy liars using fear tactics to steal from the future generations,1836893406749983146,,dom_lucre,en,Minnesota,0,0,0,https://x.com/YankeeKilroy/status/1836893406749983146,1584894885362032644,YankeeKilroy,negative
1836893320368566780,Thu Sep 19 22:21:10 +0000 2024,7,Why do CONS get away with 24/7 GASlighting racism bigotry misogyny #ChristoFascism hate and fear mongering climate change denialism accepting and encouraging foreign interference Otherism Denial of science Contempt for experts Cuz no one expects any better from them,1836893320368566780,,,en,Burnaby BC ,0,2,6,https://x.com/mustangmadd/status/1836893320368566780,3163148070,mustangmadd,negative
1836778230017044779,Thu Sep 19 22:21:00 +0000 2024,0,@john_mcguirk When is Ryan going. Climate change is a fake emergency.,1836893281612865966,,john_mcguirk,en,Ireland,0,0,0,https://x.com/pjpmccarthy/status/1836893281612865966,2612263707,pjpmccarthy,negative
1836893281441173648,Thu Sep 19 22:21:00 +0000 2024,1,@PnPCBC how about a disclaimer when you interview people funded by government. From Canadian Climate Institute website Our work is supported through a multi-year contribution agreement with Environment and Climate Change Canada ,1836893281441173648,,PnPCBC,en,,0,0,0,https://x.com/DanFallon2023/status/1836893281441173648,1691890232562782208,DanFallon2023,positive
1836565623163195829,Thu Sep 19 22:20:49 +0000 2024,1,@LaVieAvecDieu @Keeper_86 @GeraldKutney Psychology says people have to believe there is something that can be done about climate change. So the science then says rising CO2 is industrial because it provides hope through reducing CO2 emissions. Meanwhile oceanic sodium hydroxide continues regulating CO2 and temperature.,1836893235500724695,,LaVieAvecDieu,en,"Charlottesville, VA",1,1,0,https://x.com/Aeimawolf/status/1836893235500724695,1806101948296208384,Aeimawolf,positive
1836893203523567750,Thu Sep 19 22:20:42 +0000 2024,38,I knew but did YOU know? I know THEY know. If you're a true environmentalist like me give @usgreenplan a follow and check out their website at https://t.co/QgOZMVv6C7 You'll be shocked - possibly even outraged - when you see the true science on CO2 and climate change. The,1836893203523567750,,,en,"Tualatin, OR",0,1,15,https://x.com/benedtl/status/1836893203523567750,49103785,benedtl,positive
1836888656604450963,Thu Sep 19 22:16:26 +0000 2024,0,It's a little blurry but the Twitter account name shown under the chart seems to link to one Bjorn Lomborg someone known to advocate climate change denial?! Hmmm.,1836892132663001549,,KarenAScofield,en,"Kenosha, Wisconsin, USA",0,1,0,https://x.com/KarenAScofield/status/1836892132663001549,21112520,KarenAScofield,negative
1836871439544373575,Thu Sep 19 22:16:17 +0000 2024,0,@VividProwess and thanks to THE LORD GOD of the Jews they cannot destroy Israel ... and the only things being destroyed are their own lands ... from climate change disasters to them killing their own people ... Israel still survives and thrives,1836892092368302137,,VividProwess,en,,0,0,0,https://x.com/apostlelaurind4/status/1836892092368302137,943241964824211458,apostlelaurind4,negative
1836892070952456385,Thu Sep 19 22:16:12 +0000 2024,0,It has now been 3 weeks since Alberta s respiratory virus season ended and @jvipondmd has still refused to honour our bet. I m not surprised that someone who jets off to the Middle East to whine about climate change has too little integrity to honour a simple bet.,1836892070952456385,,,en,"Calgary, Alberta",0,0,0,https://x.com/dummybrainy/status/1836892070952456385,1578491657011757057,dummybrainy,positive
1835655222183530886,Thu Sep 19 22:15:59 +0000 2024,1,@questoknow @WeDontHaveTime That s true there is no climate change. Where I live our town hall has left spaces for green areas but didn t put any trees so I planted over 100 of them they look so beautiful I m just crazy lady that loves trees and adores planting them ,1836892017269559671,,questoknow,en,"Sul Brasil, Brasil",0,0,0,https://x.com/MCR_BOL/status/1836892017269559671,149168041,MCR_BOL,positive
1836891902878093644,Thu Sep 19 22:15:37 +0000 2024,7,12] The severe global threat posed by invasive species is outlined in the 2023 IPBES assessment report (analogous to the IPCC report on climate change). Its conclusions are based on the work of ~280 international experts reviewing 13 000 scientific papers: https://t.co/KtunADjOyT https://t.co/auL5agTkeB,1836891925430911320,https://pbs.twimg.com/media/GX3wbBaXEAA4NFf.jpg,EcoInvasions,en,"Montréal, Québec",0,1,1,https://x.com/EcoInvasions/status/1836891925430911320,913147978596126723,EcoInvasions,negative
1836815134213427434,Thu Sep 19 22:15:36 +0000 2024,0,@SenRobinsonPA MAGA Devlin Robinson thinks Climate change is a hoax #weird,1836891919688859880,,SenRobinsonPA,en,"Pittsburgh, PA",0,0,0,https://x.com/DannyDoritopgh/status/1836891919688859880,199002564,DannyDoritopgh,negative
1836891902878093644,Thu Sep 19 22:15:35 +0000 2024,3,8] Invasive species elimination from islands has been implemented widely around the world with a high success rate. This conservation action is key for protecting native plants &amp; animals [and] creating ecosystem resilience to climate change. https://t.co/mXqebBWu7s,1836891916941807889,,EcoInvasions,en,"Montréal, Québec",0,1,1,https://x.com/EcoInvasions/status/1836891916941807889,913147978596126723,EcoInvasions,positive
1836740302712827990,Thu Sep 19 22:15:25 +0000 2024,0,@GuntherEagleman You should qualify that Man Made climate change us a hoax. The climate always changes.,1836891876235841923,,GuntherEagleman,en,,0,0,0,https://x.com/JdCarguy/status/1836891876235841923,1597658598502535171,JdCarguy,negative
1836824507559862677,Thu Sep 19 22:15:20 +0000 2024,1,@charliekirk11 I love how Sunny Hostin talks like she s smart and savvy but at the same time thought earth quakes were attributed to climate change. She s also probably the most racist person on tv atm because if you disagree with her views and your black then she thinks you re stupid.,1836891854597448117,,charliekirk11,en,Santa Poco,0,0,0,https://x.com/NathanWalden12/status/1836891854597448117,1249639470661398528,NathanWalden12,negative
1836885349311651890,Thu Sep 19 22:15:18 +0000 2024,6,Bill Cooper was perhaps one of the best researchers in our lifetime who also had access to Naval Intelligence docs. After much research he concluded aliens weren't real. So why the psyop? For the same reason as the #ClimateChange psyop. Watch https://t.co/I4u5A8qszI,1836891846720585793,,Redpill_Pusher,en,Reloading in a digital bunker,0,1,2,https://x.com/Redpill_Pusher/status/1836891846720585793,1452696994212945924,Redpill_Pusher,positive
1836860408247845158,Thu Sep 19 22:15:18 +0000 2024,0,@s_guilbeault @ClimateInstit Our work is supported through a multi-year contribution agreement with Environment and Climate Change Canada and a growing list of philanthropic funders. I'm guessing that these folks would say whatever you wanted them to - or risk losing their funding.,1836891846129373515,,s_guilbeault,en,"Calgary, Alberta",0,0,0,https://x.com/KennyE99/status/1836891846129373515,860024718,KennyE99,positive
1836891816232186293,Thu Sep 19 22:15:11 +0000 2024,71,Excellent meeting today with Singapore s Ambassador for Climate Action Ravi Menon. We discussed the macro-criticality of climate change urgent climate finance needs of emerging markets and developing economies and Singapore s continued leadership in this area. https://t.co/4K1FabDFDb,1836891816232186293,https://pbs.twimg.com/media/GX3zXMSXUAEWv-r.jpg,,en,"Washington, DC",0,10,12,https://x.com/KGeorgieva/status/1836891816232186293,123109597,KGeorgieva,positive
1836891812025520182,Thu Sep 19 22:15:10 +0000 2024,58,how sad is it the Democratic candidate has the most obstacles with the Electoral College &amp; even a majority win of millions of voters can result in a minority president elected --again. not climate change perhaps but the albatross of minority rule may destroy the US. seems,1836891812025520182,,,en,,1,8,15,https://x.com/JoyceCarolOates/status/1836891812025520182,845743333,JoyceCarolOates,negative
1836784820522766414,Thu Sep 19 22:15:09 +0000 2024,0,@davidkshull 5. Conservation of our environment. 100% However I take issue with climate change&amp; methods to stem the tide to prevent further damage. Nobody wants to talk to each other though or question or teams . I support Palestine WAY more than Israel. I support Putin more than Urkraine,1836891806002229681,,davidkshull,en,Eastern Washington,0,0,0,https://x.com/SaraNeurotic/status/1836891806002229681,20227816,SaraNeurotic,positive
1836891800403070988,Thu Sep 19 22:15:07 +0000 2024,0, Climate change is cooking Oklahoma.,1836891800403070988,,,en,Over There,0,0,0,https://x.com/gusnlea/status/1836891800403070988,32370661,gusnlea,neutral
1836877513282441703,Thu Sep 19 22:15:00 +0000 2024,0,The future is hot as we thought it would be ugh climate change,1836891771680477689,,JoshuaOgundu,en,"Los Angeles, CA/ Detroit, MI",0,0,0,https://x.com/JoshuaOgundu/status/1836891771680477689,1599986989,JoshuaOgundu,negative
1836616151058518080,Thu Sep 19 22:14:45 +0000 2024,0,@WillSussmanPhD @laura_f15515 @MIT @kvatinsky They are all Barack Hussein Obama s loyal activists for Climate change Gungrab and since Obama raised his head October 7 Pro Hamas he got all of his climate activist set up 3000 in each state on call on the ready to protest for him.,1836891707193053211,,WillSussmanPhD,en,Space Z London/US/UBritian,0,0,0,https://x.com/JackHuntin44586/status/1836891707193053211,1688311950999203840,JackHuntin44586,positive
1836834256846475612,Thu Sep 19 22:14:43 +0000 2024,2,@hazmatpackrat @OMcwatkins @Gutsick_Gibbon If people trusted the experts more then flat earthers won't be a thing. Climate change denial that is literally destroying the won't be a thing. There won't be bomb threats in a small town in Ohio over racist lies said by a presidential candidate.,1836891698137280899,,hazmatpackrat,en,,0,2,0,https://x.com/RichardSuplee/status/1836891698137280899,574056280,RichardSuplee,negative
1836891640381710576,Thu Sep 19 22:14:29 +0000 2024,0,#SaharaDust: Are we getting more of it than we had been in decades past? Will we get more of it with climate change? What are the impacts on the environment humans and wildlife? Erline Andrews investigates https://t.co/Sgn3ANAmx2 @meppublishers,1836891640381710576,,,en,Washington D.C.,0,0,1,https://x.com/Kaenkay/status/1836891640381710576,395899223,Kaenkay,neutral
1827001359792513065,Thu Sep 19 22:14:24 +0000 2024,0,@J0Y_88 @KMagadonian U u mean the goddess of the big government church? Climate change bible Harris?,1836891621197066726,,J0Y_88,en,"Miami, FL",0,0,1,https://x.com/Riccardodanger1/status/1836891621197066726,1742689041718362112,Riccardodanger1,neutral
1836880464151257543,Thu Sep 19 22:14:04 +0000 2024,0,@UNGeneva I'm in - the math is clear restoration is key to tackling climate change and securing our future; let's work together to make a difference,1836891533431193635,,UNGeneva,en,New York,0,0,0,https://x.com/HumanRTrade/status/1836891533431193635,1574366375610646532,HumanRTrade,positive
1836791749726842909,Thu Sep 19 22:13:37 +0000 2024,1,@Tim_Walz How are you doing to solve the Gaza crisis? I grew up in a middle class family ....What about the economy? - I grew up in a middle class family .....What about climate change? I grew up in a middle class family ....and abortion? Kill as many babies as you want.. !,1836891422190096820,,Tim_Walz,en,"Sydney, Australia",0,0,0,https://x.com/theweeflea/status/1836891422190096820,1085684486,theweeflea,negative
1836794146755059995,Thu Sep 19 22:13:36 +0000 2024,0,@WallStreetApes THIS IS YOUR WHO WEF ADL AIPAC VATICAN NATO EU UN ISRAEL THERE THE ONES WHO ARE BEHIND THIS WOKE TRANSHUMANISM TRANSGENDERISM IMMIGRATION CLIMATE CHANGE COVID VACCINE MASK MILITARY COMPLEX MULTICULTURAL CREDIT SCORE CHIP SYSTEM RAINBOW BULLSHIT WHY WE FUNDING IT WITH ARE TAXMONEY https://t.co/lbmBYQbvHM,1836891416053653766,https://pbs.twimg.com/media/GX3zAf6WQAA0_Pe.jpg,WallStreetApes,en,,0,0,0,https://x.com/16SABBATAI66/status/1836891416053653766,1821569518633930753,16SABBATAI66,negative
